sku_name,label,neg_label
高压缸备件定位双栓\M110×3/73.019.013,专用设备及配件-汽轮机系统设备-发电汽轮机本体组件-汽轮机高压缸配件,
轴承\21311KEJW33C3 D1\TIMKEN,机械产品-轴承-轴承及附件-轴承,
其它灯泡、灯管\指示灯/RS564-46950mA/24V,日常及办公用品-办公用品-办公器材-办公器材配件,
百乐（PILOT）BL-P700顺滑针管中性笔 0.7mm考试财务签字笔水笔 黑色,日常及办公用品-办公用品-办公文具-笔,
交流接触器/LC1D1810M7C AC220V,电工产品-接触器-接触器及配件-交流接触器,
其他润滑脂\防卡剂/785/250g/罐,材料产品-工业用剂-润滑油脂-润滑脂,
行程开关\XCE145 带热塑滚轮摇杆,电工产品-高、低压开关电器-开关电器及配件-行程开关,
HUILI/回力 黑色女士中筒雨靴 853 38码 1双,日常及办公用品-安全防护用品-劳动防护用品-工作鞋,
导轨\C45NC65N,电工产品-电器元件 -配线器具-导轨,
电导电极\Thermo orion：订货号：EC-CS10-0-1S,仪器仪表-分析、实验仪器仪表及配件-电极-电导电极,
醇酸调合漆\灰色 14kg/桶,材料产品-涂料-涂料-醇酸磁漆,
柔性石墨垫片\金属缠绕柔性石墨垫片/D2222 DN65 CL600/304+石墨,材料产品-复合材料及制品-密封件-金属缠绕垫,
冲洗管段\N29-1型 PP材质,专用设备及配件-汽轮机系统设备-汽轮机油系统设备-润滑油系统配件,
HUAXIA/华夏电缆 KVVP2-450/750-2*1.5\1米 控制电缆,电工产品-电线电缆光缆-电线电缆光缆-控制电缆,
MSA/梅思安 V-Gard500 ABS豪华型有孔安全帽 10172479-深圳能源定制 红色 前印橙白双色logo 后印白色光明电力 左印白色管理 右印白色三位数编码 1顶,日常及办公用品-安全防护用品-劳动防护用品-工作帽,
缠绕垫/金属缠绕垫/98*110*4.5/不锈钢+石墨/普通\98*110*4.5/不锈钢+石墨/普通,材料产品-复合材料及制品-密封件-金属缠绕垫,
分析仪器备件IR光源\S0102-A1001-023,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-分析仪器配件,
SKF轴承\6312-2RS1\6319-2RS1\SKF\盘\轴承,机械产品-轴承-轴承及附件-轴承,
填料环\成型石墨盘根/26/26/石墨,材料产品-复合材料及制品-密封件-成型填料,
"金属缠绕垫/φ173*φ105*3   D2222  DN100,PN100  D型",材料产品-复合材料及制品-密封件-金属缠绕垫,
十字镀锌外六角钢制螺栓\M10*10(带平垫、弹簧垫片、螺母）,五金材料-紧固件-螺栓-六角头螺栓,
流量开关LKB-0\LKJ-2715/213120,仪器仪表-自动化仪器仪表及配件-流量仪表-流量开关,
特级抗磨液压油\RANDO HD 68/18L\雪佛龙,材料产品-工业用剂-润滑油脂-液压油,
得力（deli）记号笔6824蓝色小号双头粗细油性学生用美术勾线笔CD光盘笔标记笔记号笔书写工具12支装,日常及办公用品-办公用品-办公文具-笔,
齿轮泵头/配套齿轮油泵型号KCB-300-Y304,机械产品-工业泵-工业泵及配件-齿轮泵配件,
Jecroila桌面清洁剂课桌强力去污塑料桌椅书桌办公白板笔迹颜料清洁500ml,日常及办公用品-日常生活用品-日用杂品-日用清洁剂,
"空气过滤器\AW30-N02BD-6 (接管尺寸：1/4""NPT ,自动排水)\SMC",机械产品-分离设备-过滤器及配件-过滤器,
90°热压弯头\φ76*4.5 20G,五金材料-工业管件-弯头-弯头,
"HONEYWELL/霍尼韦尔 GRIP Pro系列专业防滑夏季安全鞋 SHGPSL101 防砸,防静电 40 黑色 1双",日常及办公用品-安全防护用品-劳动防护用品-工作鞋,
得力 deli 0012 订书针 24/612号 统一订书钉 计价单位:盒,日常及办公用品-办公用品-办公文具-订书钉,
时间继电器\JSF-180s/220V/180S,电工产品-继电器-继电器及配件-时间继电器,
天格CF500A硒鼓 HP202A适用惠普M281fdw M254dw/dn/nw LaserJet Pro M280nw M281fdn/cdw彩色打印机碳粉 套装,日常及办公用品-办公用品-办公耗材-硒鼓,
O型圈/1.78*10.82（线径*内径）,材料产品-复合材料及制品-密封件-O形圈,
得力（deli）竹纤维纸杯250ml 一次性水杯加厚纸杯办公用品 100个/袋 19208,日常及办公用品-厨具及附件-餐具-杯,
黑色高筒雨靴\男款黑色高筒雨靴 42码\null,日常及办公用品-安全防护用品-劳动防护用品-工作鞋,
油枪备件垫片\GZMW.005,专用设备及配件-锅炉系统设备-燃烧设备-油枪配件,
验电笔/62501,工器具-手动工具-电工工具-试电笔,
膨胀螺栓\12/90,五金材料-紧固件-螺栓-膨胀螺栓,
焊条\J607（E6015） Φ3.2,五金材料-焊接材料-焊条-焊条,
0型圈/型号：内径：Φ9  厚度：2mm  材质：氟橡胶,材料产品-复合材料及制品-密封件-O形圈,
缠绕垫/金属缠绕垫/带内外环/DN200 CL600/HG20631 -2009\缠绕垫/金属缠绕垫/带内外环/DN200 CL600/HG20631 -2009,材料产品-复合材料及制品-密封件-金属缠绕垫,
"热电阻\WZPK-1/1A PT100 Φ6×18 铠导Φ2.2×1000×3000,M8×0.75,ZG1/2""，带调节管\沈阳宇光",仪器仪表-自动化仪器仪表及配件-温湿度仪表-热电阻,
电动执行机构\M0321-TJ、角行程直连式、开关量开关型不带反馈、输出力矩：200N.m、工作电压：380V、防护等级：IP67,仪器仪表-自动化仪器仪表及配件-执行机构及配件-电动执行机构,
O型圈\88.5X6   FPM\氟橡胶\岳阳洞庭,材料产品-复合材料及制品-密封件-O形圈,
闸阀\Z61Y-160I DN175\环球阀门集团有限公司,机械产品-工业阀门-工业阀门及配件-闸阀,
电动蝶阀\D971X-16C DN100\D971X-16C DN100\件,机械产品-工业阀门-工业阀门及配件-蝶阀,
垃圾分类宣传册/A4纸单面铜板纸,日常及办公用品-文教用品-印刷品-书籍,
240垃圾桶/蓝色,日常及办公用品-日常生活用品-日用杂品-桶,
缠绕垫\209.6*225.6*263.7*320.8*4.5DN200,材料产品-复合材料及制品-密封件-金属缠绕垫,
六角螺母\M6/铜,五金材料-紧固件-螺母-六角螺母,
轴承\23136EJW33C3 D1\TIMKEN,机械产品-轴承-轴承及附件-轴承,
GREATWALL/长城精工 大开口豪华型带刻度活扳手 300117 1把,工器具-手动工具-扳手类工具-活扳手,
轴承\21310KEJW33 D1\TIMKEN,机械产品-轴承-轴承及附件-轴承,
联想（Lenovo）8GB\DDR3 1600 台式机内存条 标准电压,电子通信及自动化产品-电子计算机-计算机-内存条,
缠绕垫\金属缠绕垫/105*131*4.5/不锈钢+石墨/普通,材料产品-复合材料及制品-密封件-金属缠绕垫,
TX/通薪 200℃耐高温银粉漆 银色 18kg 1桶,材料产品-涂料-涂料-银粉漆,
高强石墨垫\127*141.8*1,材料产品-复合材料及制品-密封件-石墨垫片,
"新一工品 90°冲压弯头,D48X4 GB/T12459-2017",五金材料-工业管件-弯头-弯头,
工业水泵轴承/6312,机械产品-轴承-轴承及附件-轴承,
格力（GREE）3匹 变频 T爽 立柜式冷暖空调 KFR-72LW/(72532)FNhAa-A3,机械产品-空调设备-空调设备及配件-立柜式空调,
给水泵汽轮机本体备件圆柱罗旋压缩弹簧\A248.34.20.37,专用设备及配件-汽轮机系统设备-给水泵汽轮机-给水泵汽轮机配件,
PPR外丝直接头\φ32\ PN1.6MPa\32\个\PPR\PPR外丝直接头,五金材料-水暖五金-水暖接头-水暖直接头,
石墨环\16X16,材料产品-复合材料及制品-复合材料及制品-盘根,
罗技（Logitech）MK540 键鼠套装 无线键鼠套装 办公键鼠套装 全尺寸 黑色 自营 带无线2.4G接收,电子通信及自动化产品-电子计算机-计算机外部设备-键鼠套装,
HDPE承插90度弯头/Φ110  1.0Mpa 材质：HDPE黑色,五金材料-水暖五金-水暖接头-水暖弯头,
气动蝶阀\DN125 PN10 含配套管件,机械产品-工业阀门-工业阀门及配件-蝶阀,
聚氨酯油漆\RAL5012淡蓝,材料产品-涂料-涂料-聚氨酯漆,
中压缸备件定位双栓\M50×320/73.039.023,专用设备及配件-汽轮机系统设备-发电汽轮机本体组件-汽轮机中压缸配件,
六角螺栓\M16*70\null,五金材料-紧固件-螺栓-六角头螺栓,
雷磁PHB-4型pH计配套的pH复合电极/E-201F型pH复合电极,仪器仪表-分析、实验仪器仪表及配件-电极-pH电极,
行程开关\LXW5-11G2,电工产品-高、低压开关电器-开关电器及配件-行程开关,
金属缠绕垫\187*169*3.5mm\187*169*3.5mm\金属+石墨\缠绕垫\个,材料产品-复合材料及制品-密封件-金属缠绕垫,
YH/邮花 有衬里聚氨酯消防水带 20-65-20 工作压力2Mpa 口径65mm 长20m 含接口 涤纶长丝+聚氨酯 1条,工器具-消防器具-消防器材-消防水带,
尼龙绳/塑料,日常及办公用品-日常生活用品-日用杂品-绳,
异径三通\￠32*￠32*20 304不锈钢,五金材料-工业管件-三通-异径三通,
加德士320工业齿轮油/Caltex Meropa 320 工业齿轮油；18L/桶,材料产品-工业用剂-润滑油脂-齿轮油,
辊-盘磨备件联杆\K3715.3-14（R）,专用设备及配件-锅炉辅助系统设备-制粉系统设备-制粉系统磨煤机配件,
施耐德Schneider EA9C65 漏电保护断路器 1P+N C16A/30mA/A类，EA9C65C1630CA,电工产品-高、低压开关电器-断路器及配件-低压断路器,
A型缠绕垫\A型缠绕垫/50*31*3.2,材料产品-复合材料及制品-密封件-金属缠绕垫,
推扒机备件柴油管\329-0061FP,机械产品-工程、运输设备-工程、运输机械及配件-推土机配件,
黑色磁漆\2.5kg\null,材料产品-涂料-涂料-磁漆,
双头螺柱/（bm=1.25d）M16*70 材质：25Cr2MoVA GB0000898C1670,五金材料-紧固件-螺栓-双头螺栓,
得力(deli)10只80mmA4牛皮纸档案盒文件盒 文件资料收纳盒 5694,日常及办公用品-办公用品-办公文具-档案盒,
发电机备件定位销\05D8727,专用设备及配件-火力发电机系统设备-发电机组-发电机配件,
集成块\EPROM集成块/27C101-15/EPROM,电子通信及自动化产品-电子元器件-元器件-集成块,
清扫器\GJQ-H-1200(高分子清扫器)/江苏华能,机械产品-工程、运输设备-工程、运输机械及配件-输送机配件,
惠普（HP）CF228A 28X黑色硒鼓 适用M427dw M403d M427fdw cf228a 标准黑色打印机硒鼓 3000页,日常及办公用品-办公用品-办公耗材-硒鼓,
深沟球轴承\6326MB Z99 101753285\TIMKEN,机械产品-轴承-轴承及附件-轴承,
汽轮机油\长城威越\L-TSA32(A级)\170kg/200L,材料产品-工业用剂-润滑油脂-蒸汽轮机油,
爱国者（aigo）64GB USB2.0 U盘 U266旋转防护 黑色 CD纹防滑设计,电子通信及自动化产品-电子计算机-计算机外部设备-U盘,
人脸识别一体机\海康威视 DS-K1T671BM,日常及办公用品-安全防护用品-安全保护及警示用品-门禁机,
亚尔亚 YEY VE800+VE30呼叫中心话务员专用 电话机 耳机电话,电子通信及自动化产品-通讯设备及配件-通讯器材-电话机,
电磁阀MSFW-230VA\负压除灰电磁阀维修包/ASCO:306191,仪器仪表-自动化仪器仪表及配件-控制调节仪表-电磁阀,
刮板输送机备件链节\GLZ-8-06/PEWAG,机械产品-工程、运输设备-工程、运输机械及配件-输送机配件,
齐心 Comix 高速王复印纸A4打印纸 80g 5包一箱,日常及办公用品-办公用品-办公用纸-复印纸,
TCA回气管组件\TCA回气管支架VC1610(东方阿贝勒)\null,五金材料-支吊架及配件-管道支吊架-管道支吊架配件,
魅扣 AC1200双频无线路由器百兆端口易展家用穿墙高速wifi游戏 AC1200,电子通信及自动化产品-信息系统及设备-网络系统设备-路由器,
气缸\KN-20041-3,仪器仪表-自动化仪器仪表及配件-执行机构及配件-执行机构配件,
天之适用爱普生EPSONS 惠普HP 佳能Canon 通用型打印机黑色连供填充墨水 802 803墨水（适用机型见详情页）,日常及办公用品-办公用品-办公耗材-打印墨水,
轴承\NU1034MAC3\TIMKEN,机械产品-轴承-轴承及附件-轴承,
得力(deli)55mmA4塑料文件盒档案盒 加厚资料盒 财务凭证考试收纳 5683(蓝)(12只),日常及办公用品-办公用品-办公文具-档案盒,
液压站油泵\0101560L-31-11/14 SGP R01/1.6 CRB 21161 NN/C DN8 350bar(100psi) EN853 2SN MSHA IC、84/41,工器具-液压工具-液压工具-液压泵,
无缝管\Φ89/4/材料:20G,材料产品-黑色金属及制品-钢管-无缝钢管（米）,
轴承\6306 C3,机械产品-轴承-轴承及附件-轴承,
罗技（G）G913 TKL 无线蓝牙有线三模机械键盘 87键拉丝铝面板 RGB背光矮轴 无数字键盘 T轴（类茶轴）,电子通信及自动化产品-电子计算机-计算机外部设备-键盘,
得力(deli)0.7mm按动中性笔水笔签字笔 办公用品 黑色12支/盒,日常及办公用品-办公用品-办公文具-笔,
三角传动带\8V1700进口,材料产品-橡胶及制品-橡胶带-橡胶传动带,
球阀\型号：Q11F-16T;DN25;PN16;内螺纹接口；品牌：埃美柯,机械产品-工业阀门-工业阀门及配件-球阀,
飞遁（LESAILES）800*300*3mm灰色条纹电竞游戏鼠标垫大号锁边加厚办公电脑键盘书桌垫灰白色,日常及办公用品-办公用品-办公文具-鼠标垫,
真空泵油\BUSCH VE101（DIN 51506，VDL 组，ISO VG100） 5L/桶,材料产品-工业用剂-润滑油脂-真空泵油,
NB智能膜式燃气表\NB-IoT膜式燃气表，右进左出，G25,仪器仪表-自动化仪器仪表及配件-流量仪表-燃气表,
醇酸防锈漆/双虎牌 乳白（Y11）20kg\桶（ 参考色卡GSB05-1426-2001） ,材料产品-涂料-涂料-防锈漆,
分析仪器备件泵管备件工具包\46982-00/HACH硅表5000,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-分析仪器配件,
联想（lenovo）鼠标 无线鼠标 办公鼠标 红点版鼠标N1901A 台式机鼠标 笔记本鼠标,电子通信及自动化产品-电子计算机-计算机外部设备-鼠标,
标准气体\SO2标准气体/20ppm背景气氮气8L±3%100bar,材料产品-气体-气体-标准气体,
孔网钢塑直接头\De75-PSSCP PN1.0MPa,五金材料-水暖五金-水暖接头-水暖直接头,
水环真空泵油封/规格：SC10513514 材质：NBR 配套鹤见175EV水环真空泵,机械产品-工业泵-工业泵及配件-真空泵配件,
热电偶\铠装双支 WRNT2-11 K Ø5 L=6m s=1m 1级 材质Cr25Ni20 含集热块,仪器仪表-自动化仪器仪表及配件-温湿度仪表-热电偶,
墨盒\BC-32e/CANON,日常及办公用品-办公用品-办公耗材-墨盒,
氯化钾/GR级，500g/瓶,材料产品-化学试剂-化学试剂-氯化钾试剂,
明坤 适用于兄弟 TN2425粉盒/硒鼓MFC7895dw DCP-7195dw 7190 7090dw L2550dw 2535dw HL2595dw等打印机,日常及办公用品-办公用品-办公器材-办公器材配件,
标准气体\标准混合气/SO2：1500ppmNO：2000ppmN2：4L,材料产品-气体-气体-标准混合气体,
滤网\R250XL(A3H37-FR01KK-10-X33)\滤网\R250XL(A3H37-FR01KK-10-X33)\Rexroth\个,机械产品-分离设备-过滤器及配件-过滤器配件,
缠绕垫\金属缠绕垫/70*82*4.5/不锈钢+石墨/普通,材料产品-复合材料及制品-密封件-金属缠绕垫,
零散用户管道燃气建设合同\无碳纸,日常及办公用品-文教用品-印刷品-其它印刷制品,
联想ThinkBook无线双蓝牙5.0鼠标 铁灰 小巧便携可连接双设备 持久续航 精致时尚 4Y50X88824,电子通信及自动化产品-电子计算机-计算机外部设备-鼠标,
JIANZHI/建支 镀锌等径三通 DN50 1个,五金材料-工业管件-三通-三通,
O型圈\内圈φ85*φ5.5 高温耐磨氟橡胶,材料产品-复合材料及制品-密封件-O形圈,
焊丝\ER308 φ2.5mm,五金材料-焊接材料-焊丝-焊丝,
截止阀\电动/J961Y-320\DN50 无头,机械产品-工业阀门-工业阀门及配件-截止阀,
轴承\6017 2RS C3 Z17\TIMKEN,机械产品-轴承-轴承及附件-轴承,
得力 deli 0396 重型订书机 可订210页纸张 23/6～23/23 黑色 计价单位:个,日常及办公用品-办公用品-办公器材-订书机,
双飞燕（A4TECH) OP-520NU 鼠标 有线鼠标 办公鼠标 便携鼠标 对称鼠标 黑色 自营,电子通信及自动化产品-电子计算机-计算机外部设备-鼠标,
外接头\DN32/不锈钢,五金材料-水暖五金-水暖接头-外接头,
再热器备件末再弯头\φ63X7/5565.092/12Cr1MoV,专用设备及配件-锅炉系统设备-汽水系统设备-再热器配件,
西部数据(WD)1TB Type-C移动硬盘 固态(PSSD)SSD (小巧便携 高速传输)WDBKVX0010PSL（一年包换）,电子通信及自动化产品-电子计算机-计算机外部设备-移动硬盘,
低温安全阀（储罐至气相、BOG、EAG）	\型号：DAH-25\公称直径：25mm 流通直径：25mm 公称压力：4.0Mpa 整定压力：0.66Mpa 回座压力：0.59Mpa\品牌厂商:生产厂家：张家港富瑞特种装备股份有限公司\基准计量单位:整定压力：0.66Mpa 回座压力：0.59Mpa,机械产品-工业阀门-工业阀门及配件-安全阀,
不锈钢耐震压力表\Y-150 0~2.5MPa 1.6 接头尺寸 M20×1.5,仪器仪表-自动化仪器仪表及配件-压力仪表-弹簧管压力表,
得力墙纸刀片裁纸刀片 美工刀片2011/大,日常及办公用品-办公用品-办公文具-刀片,
绝缘电线\RV软电线/RV-450/750V-1×6mm2 黄绿双色 100m/卷,电工产品-电线电缆光缆-电线电缆光缆-电力电缆,
压力传感器/CW-10,电子通信及自动化产品-传感器及配件-传感器-压力传感器,
"有机玻璃板\型号:1000mmX1000mmX3mm,厚度为:δ=3mm",材料产品-塑料及制品-塑料板材-有机玻璃板（块）,
推土机备件SD22C软管\07118-01017CK,机械产品-工程、运输设备-工程、运输机械及配件-推土机配件,
内骨架油封定制特种油封\进口/300MM/382MM/20MM/氟胶,材料产品-复合材料及制品-密封件-骨架油封,
镍丝石墨盘根\8*8,材料产品-复合材料及制品-复合材料及制品-盘根,
得力（deli）7757彩色复印纸A4-80g 浅红色复印纸 彩色打印纸手工折纸卡纸 5包,日常及办公用品-办公用品-办公用纸-复印纸,
球阀\Q41F-16P/DN25,机械产品-工业阀门-工业阀门及配件-球阀,
五吉 植物除臭剂（100倍稀释），WJ-W318 售卖规格：1桶,日常及办公用品-日常生活用品-日用杂品-除臭剂,
HP CF501A硒鼓 202A 适用惠普HP-M254 M280 M281打印机 青色硒鼓 1300页,日常及办公用品-办公用品-办公耗材-硒鼓,
"支吊架组件弹簧吊架\弹簧吊架/1240/4.1-S,T2.104A",五金材料-支吊架及配件-管道支吊架-管道支吊架配件,
干粉灭火器\MFZ/ABC2型、2KG,工器具-消防器具-消防器材-灭火器,
不锈钢焊丝\ERNiCr-3φ1.2,五金材料-焊接材料-焊丝-焊丝,
金士顿 (Kingston) FURY 64GB(32G×2)套装 DDR5 6000 台式机内存条 Beast野兽系列 骇客神条,电子通信及自动化产品-电子计算机-计算机-内存条,
动力电缆\ZC-YJV22-0.6/1kV-4*4mm2,电工产品-电线电缆光缆-电线电缆光缆-电力电缆,
C型缠绕垫\dn15 pn2.5\不锈钢+石墨\宁波友邦,材料产品-复合材料及制品-密封件-金属缠绕垫,
通信、通讯电缆\耐高温阻燃屏蔽计算机电缆/ZR-DJYFP2VP1/1×2×1,电工产品-电线电缆光缆-电线电缆光缆-计算机电缆,
轴承\61800 PA\TIMKEN,机械产品-轴承-轴承及附件-轴承,
电能质量在线监测装置交流插件\Q801-C-001\南京灿能电力,电子通信及自动化产品-控制系统、集中监视系统及配件-测控及在线监测系统-测控及在线监测系统配件,
压力变送器\AP6E/0~250KPa/Rosemount,仪器仪表-自动化仪器仪表及配件-压力仪表-压力变送器,
破碎板(含配套螺栓)\TPH12x26.01.03-01,机械产品-工程、运输设备-工程、运输机械及配件-破碎机配件,
成型盘根\成型盘根/石墨/30*20*5,材料产品-复合材料及制品-密封件-成型填料,
低压电缆\NH-YJV-0.6/1kV-3×25\江苏亨通电力电缆有限公司,电工产品-电线电缆光缆-电线电缆光缆-电力电缆,
给水泵汽轮机本体备件圆柱罗旋压缩弹簧\C248.30.01.25,专用设备及配件-汽轮机系统设备-给水泵汽轮机-给水泵汽轮机配件,
起重机零部件\交流主令控制器/LK188-71005/10A380V,机械产品-起重机械-起重机械及配件-起重机零部件,
自攻螺钉\5.5/19,五金材料-紧固件-螺钉-自攻螺钉,
截止阀\J61Y-160P DN15,机械产品-工业阀门-工业阀门及配件-截止阀,
润滑油及密封油装置备件0形密封圈\GB3452.1-13240×3,材料产品-复合材料及制品-密封件-O形圈,
蓝月亮油污克星喷雾套装:500g/瓶*2+500g/瓶补*2(姜花香) 厨房重油污净 油烟机清洗 强力型油污清洁剂 去油污,日常及办公用品-日常生活用品-日用杂品-日用清洁剂,
交流电压变送器\型号 :MIK-DJU\输入 :AC 0~450V\输出 :DC 4~20mA\电源 :+24V\MIK-DJU\AC 0~450V\DC 4~20mA\个,仪器仪表-电工仪器仪表及配件-电压测量仪表-电压变送器,
低压交流接触器\3TH80-22-0A/36V/,电工产品-接触器-接触器及配件-交流接触器,
石墨盘根/高压纯石墨盘根  10×10,材料产品-复合材料及制品-复合材料及制品-盘根,
三木(SUNWOOD) 12#中型省力订书机/订书器/可订20页 绿色 8505N,日常及办公用品-办公用品-办公器材-订书机,
温度控制仪\巡测仪/XMD-60-3E替代ST-103-60-3E,仪器仪表-自动化仪器仪表及配件-控制调节仪表-温度控制仪,
TL型联轴器弹性套\配套螺栓规格M12×80，弹性套厚度10mm,机械产品-联轴器-联轴器及配件-联轴器配件,
可朗 Q2612A/CRG303硒鼓 适用惠普1015 1020 plus 1018 M1005mfp 佳能LBP2900 2900+\FX9硒鼓 约2500页,日常及办公用品-办公用品-办公耗材-硒鼓,
截止阀\J61Y-P55 140V-DN40 12Cr1MoV,机械产品-工业阀门-工业阀门及配件-截止阀,
电接点压力表\YXC－150\0-1.6MPa,仪器仪表-自动化仪器仪表及配件-压力仪表-电接点压力表,
安全阀/A48Y-16C  公称直径：DN40 流通直径：25mm 压力等级：0.4-0.6MPa 工称压力：1.6MPa 整定压力：0.46MPa 排放压力：0.49MPa 回座压力：0.43MPa 开启高度:≥6.25mm 阀体材料;WCB 排量系数：0.75 适用温度：≤350℃,机械产品-工业阀门-工业阀门及配件-安全阀,
UPVC法兰/DN75  PN1.0,五金材料-工业管件-法兰-法兰,
得力（deli）A4书写板夹 金属强力夹塑料文件夹 多功能写字垫板 简约硬质会议夹 72605颜色随机,日常及办公用品-办公用品-办公文具-塑料板夹,
惠普7740墨盒蓝色 适用惠普955墨盒Pro 8210 8216 8710 8720 8730 8218 打印页数约700页 （单位；个）FT365,日常及办公用品-办公用品-办公耗材-墨盒,
普联（TP-LINK） 5G无线AP吸顶企业Wi-Fi覆盖全千兆端口POE路由/交换机供电使用 TL-AP1206C-PoE/DC易展版,电子通信及自动化产品-信息系统及设备-网络系统设备-无线AP设备,
双支热电阻\型号：WZP2-230 双支，Pt100，介质：水，温度：0~40℃，压力：0~0.6MPa，量程：0~50℃，工艺管径：OD32X2.5，l=50mm，不锈钢保护管，M27×2，防水接线盒\型号：WZP2-230 双支，Pt100，介质：水，温度：0~40℃，压力：0~0.6MPa，量程：0~50℃，工艺管径：OD32X2.5，l=50mm，不锈钢保护管，M27×2，防水接线盒,仪器仪表-自动化仪器仪表及配件-温湿度仪表-热电阻,
万用表\F17BFLUKE,仪器仪表-电工仪器仪表及配件-多功能测量仪表-万用表,
不锈钢喉箍\直径46~70mm 304不锈钢,五金材料-工业管件-管道附件-喉箍,
成型石墨盘根\25/15.5\石墨\岳阳洞庭,材料产品-复合材料及制品-复合材料及制品-盘根,
不锈钢正三通\32*3.5,五金材料-工业管件-三通-三通,
缠绕垫\金属缠绕垫/612.8*663.6*4.5/不锈钢+石墨/普通,材料产品-复合材料及制品-密封件-金属缠绕垫,
六角头螺栓\M27*117/螺纹长63/35CrMoA-5/配螺母12.9级定制,五金材料-紧固件-螺栓-六角头螺栓,
氨水\5L/瓶\氨含量 (以NH3)≥25-28% 分析纯（GBT631-2007）,材料产品-化学试剂-化学试剂-氨水试剂,
第三卫生间导识牌标识/亚克力、250*160MM,日常及办公用品-安全防护用品-安全保护及警示用品-标示牌,
闸阀\PN40 DN100，型号Z360H-40C,机械产品-工业阀门-工业阀门及配件-闸阀,
RF/南通电站 手动闸阀 Z61Y-160 DN100 1个,机械产品-工业阀门-工业阀门及配件-闸阀,
通用盘根/20*20/四氟聚乙烯\20*20/四氟聚乙烯,材料产品-复合材料及制品-复合材料及制品-盘根,
丝堵\4分、dn15；不锈钢,五金材料-工业管件-管道附件-堵头,
高强石墨垫\20*39*4,材料产品-复合材料及制品-密封件-石墨垫片,
单级离心泵备件IH80-50-200\泵壳/316L,机械产品-工业泵-工业泵及配件-离心泵配件,
平键/14,五金材料-紧固件-销、键-平键,
电磁阀\KDB-D1002,仪器仪表-自动化仪器仪表及配件-控制调节仪表-电磁阀,
o型密封圈\212x5.3,材料产品-复合材料及制品-密封件-O形圈,
转子/耐驰螺杆泵：NM038BY01P05B配套,机械产品-工业泵-工业泵及配件-螺杆泵配件,
天章 （TANGO）A4不干胶打印纸黄底哑面背胶纸标签贴纸 A4喷墨打印贴纸圆角8枚/张(96mm*70mm) 80张/盒,日常及办公用品-办公用品-办公用纸-标签打印纸,
神火（supfire）L26强光手电筒 USB充电式远射款LED骑行户外灯 配26650电池,工器具-手动工具-其它手动工具-手电筒,
电流互感器\BH-0.66 30 150/5 0.5级,电工产品-互感器-互感器及配件-电流互感器,
柱塞泵/PVH098R01AJ30A250000002001AB010A1,机械产品-工业泵-工业泵及配件-柱塞泵,
沟槽式90°弯头\DN200,五金材料-工业管件-弯头-弯头,
缠绕垫\金属缠绕垫/217*227*3.2/不锈钢+石墨/普通,材料产品-复合材料及制品-密封件-金属缠绕垫,
罗技（Logitech）K845 机械键盘 有线键盘 游戏办公键盘 全尺寸 单光 黑色 TTC轴 青轴,电子通信及自动化产品-电子计算机-计算机外部设备-键盘,
螺旋冷灰机加压泵叶轮/ISG100-250,机械产品-工业泵-工业泵及配件-离心泵配件,
西门子接口模块/SIMENS。规格：6ES7153-4BA00-0XB0，IM153-4，每个DP从站接口模块的组件最大数量12。,电子通信及自动化产品-控制系统、集中监视系统及配件-测量和控制系统设备-PLC成套设备配件,
螺杆式空气压缩机备件门锁\疏水阀/1619607600,机械产品-压缩机设备-压缩机及配件-螺杆式压缩机配件,
过热器备件后屏过弯管HG-5\No1φ54x10/T102,专用设备及配件-锅炉系统设备-汽水系统设备-过热器配件,
耐高温石墨盘根\6mm*6mm,材料产品-复合材料及制品-复合材料及制品-盘根,
坎乐/高空作业速差防坠器\安全绳自锁器防坠落保护器/缓冲包款-10米,日常及办公用品-安全防护用品-劳动防护用品-防坠器,
"新一工品 不锈钢外六角堵头,螺塞1/8 ZG1/8 1分",五金材料-工业管件-管道附件-堵头,
双唇骨架油封\50X72X12FKM\氟橡胶\岳阳洞庭,材料产品-复合材料及制品-密封件-骨架油封,
"活接头\1/2"" 锥面密封",五金材料-水暖五金-水暖接头-活接头,
齐心(Comix)三层多功能办公笔筒 创意桌面收纳盒 办公用品 黑 B2106,日常及办公用品-办公用品-办公文具-笔筒,
分析仪器备件3\2路阀(不含管接头)/P/N:689=137=020,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-分析仪器配件,
加强型缠绕垫\4MPA;温度400℃；DN15；带内外环；厚度3.2mm\DN15\不锈钢=石墨\带内外环\个,材料产品-复合材料及制品-密封件-金属缠绕垫,
PPR水管\40mm，材质PPR,材料产品-塑料及制品-塑料管材-PPR管,
过热器备件末过出口90°锻造弯头φ457\5546.473/SA-335P91,专用设备及配件-锅炉系统设备-汽水系统设备-过热器配件,
硬盘录像机/海康威视。规格：DS-8832N-R8；32路输入，1*HDMI接口，1*VGA接口输出，8*SATA接口等。,电子通信及自动化产品-控制系统、集中监视系统及配件-工业监控设备-硬盘录像机,
自密封圈\130X112X20X30°\304+石墨\慈溪高新,材料产品-复合材料及制品-密封件-自密封,
